사용일자,노선명,역명,등록일자,합계
20240619,7호선,논현,20240622,42009
20240619,7호선,상도,20240622,27519
20240619,7호선,도봉산,20240622,22529
20240619,7호선,건대입구,20240622,31310
20240619,7호선,철산,20240622,47882
20240619,6호선,삼각지,20240622,15612
20240619,6호선,효창공원앞,20240622,15956
20240619,6호선,공덕,20240622,43490
20240619,6호선,대흥(서강대앞),20240622,22682
20240619,6호선,광흥창(서강),20240622,21814
20240619,6호선,상수,20240622,21627
20240619,6호선,합정,20240622,28199
20240619,6호선,녹사평(용산구청),20240622,11266
20240619,6호선,망원,20240622,32859
20240619,6호선,월드컵경기장(성산),20240622,15654
20240619,6호선,디지털미디어시티,20240622,35425
20240619,6호선,증산(명지대앞),20240622,21605
20240619,6호선,새절(신사),20240622,27916
20240619,6호선,구산,20240622,16530
20240619,6호선,연신내,20240622,1
20240619,7호선,장암,20240622,4507
20240619,6호선,마포구청,20240622,31699
20240619,6호선,이태원,20240622,23121
20240619,6호선,독바위,20240622,6508
20240619,6호선,버티고개,20240622,4982
20240619,6호선,한강진,20240622,22934
20240619,6호선,화랑대(서울여대입구),20240622,25043
20240619,6호선,태릉입구,20240622,13671
20240619,6호선,석계,20240622,27770
20240619,6호선,돌곶이,20240622,22238
20240619,6호선,상월곡(한국과학기술연구원),20240622,14242
20240619,6호선,월곡(동덕여대),20240622,27212
20240619,6호선,고려대(종암),20240622,19984
20240619,6호선,봉화산(서울의료원),20240622,19821
20240619,6호선,보문,20240622,17168
20240619,6호선,창신,20240622,7764
20240619,6호선,동묘앞,20240622,17735
20240619,6호선,신당,20240622,20298
20240619,6호선,청구,20240622,8780
20240619,6호선,약수,20240622,8418
20240619,6호선,안암(고대병원앞),20240622,29426
20240620,7호선,내방,20240623,34050
20240620,7호선,이수,20240623,36200
20240620,7호선,남성,20240623,25789
20240620,7호선,숭실대입구(살피재),20240623,29995
20240620,7호선,상도,20240623,27778
20240620,7호선,천왕,20240623,25663
20240620,7호선,장승배기,20240623,20344
20240620,7호선,대림(구로구청),20240623,18390
20240620,7호선,보라매,20240623,15467
20240620,7호선,신풍,20240623,24266
20240620,7호선,남구로,20240623,33518
20240620,7호선,가산디지털단지,20240623,101745
20240620,7호선,철산,20240623,47959
20240620,7호선,광명사거리,20240623,43153
20240620,7호선,고속터미널,20240623,34876
20240620,7호선,신대방삼거리,20240623,32658
20240620,7호선,반포,20240623,14307
20240620,7호선,군자(능동),20240623,30789
20240620,7호선,학동,20240623,56283
20240620,7호선,온수(성공회대입구),20240623,22283
20240620,7호선,공릉(서울과학기술대),20240623,26112
20240620,7호선,태릉입구,20240623,20513
20240620,7호선,먹골,20240623,22394
20240620,7호선,중화,20240623,23145
20240620,7호선,상봉,20240623,37125
20240620,7호선,면목,20240623,34190
20240620,7호선,사가정,20240623,36260
20240620,7호선,용마산(용마폭포공원),20240623,14094
20240620,7호선,중곡,20240623,23860
20240620,7호선,어린이대공원(세종대),20240623,38227
20240620,7호선,건대입구,20240623,32303
20240620,7호선,자양(뚝섬한강공원),20240623,34685
20240620,7호선,청담,20240623,45002
20240620,7호선,강남구청,20240623,39295
20240620,7호선,논현,20240623,43025
20240620,8호선,암사,20240623,39901
20240620,9호선,동작(현충원),20240623,3591
20240620,8호선,강동구청,20240623,24100
20240620,9호선,양천향교,20240623,23564
20240620,9호선,가양,20240623,48803
20240620,9호선,증미,20240623,18518
20240620,9호선,등촌,20240623,26890
20240620,9호선,염창,20240623,38961
20240620,9호선,신목동,20240623,9994
20240620,9호선,선유도,20240623,19918
20240620,9호선,당산,20240623,44458
20240620,9호선,국회의사당,20240623,38979
20240620,9호선,여의도,20240623,69927
20240620,9호선,샛강,20240623,15360
20240620,9호선,노량진,20240623,54741
20240620,9호선,노들,20240623,10030
20240620,9호선,흑석(중앙대입구),20240623,22164
20240620,7호선,하계,20240623,39144
20240620,9호선,마곡나루(서울식물원),20240623,31044
20240620,9호선,신방화,20240623,16143
20240620,9호선,공항시장,20240623,7146
20240620,9호선,김포공항,20240623,18717
20240620,8호선,몽촌토성(평화의문),20240623,15079
20240620,8호선,잠실(송파구청),20240623,37711
20240620,8호선,석촌,20240623,19194
20240620,8호선,송파,20240623,21537
20240620,8호선,가락시장,20240623,18477
20240620,8호선,문정,20240623,52134
20240620,8호선,장지,20240623,36744
20240620,8호선,천호(풍납토성),20240623,35329
20240620,8호선,복정,20240623,20454
20240620,8호선,남한산성입구(성남법원.검찰청),20240623,29951
20240620,8호선,단대오거리,20240623,27089
20240620,8호선,신흥,20240623,11628
20240620,8호선,수진,20240623,11597
20240620,8호선,모란,20240623,9249
20240620,8호선,남위례,20240623,16718
20240620,9호선,개화,20240623,5448
20240620,8호선,산성,20240623,14388
20240620,7호선,중계,20240623,31842
20240620,5호선,서대문,20240623,47190
20240620,7호선,마들,20240623,28271
20240620,5호선,상일동,20240623,32404
20240620,5호선,둔촌동,20240623,19619
20240620,5호선,올림픽공원(한국체대),20240623,11451
20240620,5호선,방이,20240623,16565
20240620,5호선,오금,20240623,8501
20240620,5호선,개롱,20240623,15225
20240620,5호선,거여,20240623,22739
20240620,5호선,마천,20240623,16282
20240620,5호선,강일,20240623,13007
20240620,5호선,미사,20240623,39577
20240620,5호선,하남풍산,20240623,9871
20240620,5호선,하남시청(덕풍·신장),20240623,18066
20240620,5호선,하남검단산,20240623,13785
20240620,6호선,응암,20240623,39220
20240620,6호선,역촌,20240623,9318
20240620,5호선,고덕,20240623,23989
20240620,5호선,명일,20240623,20122
20240620,5호선,굽은다리(강동구민회관앞),20240623,21104
20240620,5호선,강동,20240623,40096
20240620,9호선,구반포,20240623,2823
20240620,5호선,광화문(세종문화회관),20240623,76063
20240620,5호선,종로3가,20240623,33193
20240620,5호선,을지로4가,20240623,15010
20240620,5호선,동대문역사문화공원(DDP),20240623,7954
20240620,5호선,청구,20240623,8764
20240620,5호선,신금호,20240623,15343
20240620,6호선,불광,20240623,10022
20240620,5호선,행당,20240623,17083
20240620,5호선,마장,20240623,13180
20240620,5호선,답십리,20240623,34308
20240620,5호선,장한평,20240623,43575
20240620,5호선,군자(능동),20240623,26377
20240620,5호선,아차산(어린이대공원후문),20240623,31357
20240620,5호선,광나루(장신대),20240623,28197
20240620,5호선,천호(풍납토성),20240623,41407
20240620,5호선,왕십리(성동구청),20240623,10854
20240620,7호선,노원,20240623,55227
20240620,6호선,독바위,20240623,6485
20240620,6호선,구산,20240623,16410
20240620,6호선,동묘앞,20240623,17998
20240620,6호선,창신,20240623,7653
20240620,6호선,보문,20240623,17482
20240620,6호선,안암(고대병원앞),20240623,30121
20240620,6호선,고려대(종암),20240623,20454
20240620,6호선,월곡(동덕여대),20240623,26629
20240620,6호선,상월곡(한국과학기술연구원),20240623,15303
20240620,6호선,돌곶이,20240623,22469
20240620,6호선,석계,20240623,28328
20240620,6호선,태릉입구,20240623,13587
20240620,6호선,화랑대(서울여대입구),20240623,25011
20240620,6호선,봉화산(서울의료원),20240623,19796
20240620,7호선,장암,20240623,4577
20240620,7호선,도봉산,20240623,22293
20240620,7호선,수락산,20240623,26979
20240620,6호선,신당,20240623,19954
20240620,6호선,청구,20240623,8687
20240620,6호선,약수,20240623,8693
20240620,6호선,버티고개,20240623,4810
20240620,6호선,새절(신사),20240623,27451
20240620,6호선,증산(명지대앞),20240623,21343
20240620,6호선,디지털미디어시티,20240623,35183
20240620,6호선,월드컵경기장(성산),20240623,9506
20240620,6호선,마포구청,20240623,31294
20240620,6호선,망원,20240623,33455
20240620,6호선,합정,20240623,28541
20240620,6호선,연신내,20240623,2
20240620,6호선,상수,20240623,22483
20240620,6호선,대흥(서강대앞),20240623,22326
20240620,6호선,공덕,20240623,43426
20240620,6호선,효창공원앞,20240623,15721
20240620,6호선,삼각지,20240623,16431
20240620,6호선,녹사평(용산구청),20240623,11373
20240620,6호선,이태원,20240623,23891
20240620,6호선,한강진,20240623,22730
20240620,6호선,광흥창(서강),20240623,21532
20240620,9호선,신반포,20240623,9429
20240620,경원선,왕십리(성동구청),20240623,37291
20240620,9호선,사평,20240623,9211
20240620,경원선,전곡,20240623,2140
20240620,경원선,연천,20240623,2437
20240620,경의선,서울역,20240623,12055
20240620,경의선,신촌,20240623,2665
20240620,경의선,효창공원앞,20240623,7811
20240620,경의선,공덕,20240623,8781
20240620,경의선,서강대,20240623,5110
20240620,경의선,홍대입구,20240623,4591
20240620,경의선,가좌,20240623,13038
20240620,경의선,디지털미디어시티,20240623,5854
20240620,경의선,수색,20240623,8235
20240620,경의선,한국항공대,20240623,7383
20240620,경의선,강매,20240623,6956
20240620,경의선,행신,20240623,18298
20240620,경의선,능곡,20240623,10262
20240620,경원선,청산,20240623,304
20240620,경의선,곡산,20240623,1570
20240620,경원선,소요산,20240623,3631
20240620,경원선,보산,20240623,3697
20240620,경원선,월계,20240623,15869
20240620,경원선,녹천,20240623,9259
20240620,경원선,방학,20240623,21716
20240620,경원선,도봉,20240623,13194
20240620,경원선,도봉산,20240623,13140
20240620,경원선,망월사,20240623,20588
20240620,경원선,회룡,20240623,28150
20240620,경원선,의정부,20240623,40290
20240620,경원선,가능,20240623,13930
20240620,경원선,녹양,20240623,9121
20240620,경원선,양주,20240623,16115
20240620,경원선,덕계,20240623,12619
20240620,경원선,덕정,20240623,14082
20240620,경원선,지행,20240623,14257
20240620,경원선,동두천중앙,20240623,6716
20240620,경원선,동두천,20240623,4800
20240620,경의선,백마,20240623,16724
20240620,경의선,풍산,20240623,13429
20240620,경의선,일산,20240623,23960
20240620,경인선,동인천,20240623,29659
20240620,경인선,인천,20240623,7349
20240620,경인선,구일,20240623,14780
20240620,경인선,소사,20240623,16081
20240620,경인선,부개,20240623,18718
20240620,경인선,간석,20240623,12918
20240620,경인선,도원,20240623,7633
20240620,경인선,온수(성공회대입구),20240623,14069
20240620,경인선,중동,20240623,20008
20240620,경인선,도화,20240623,9046
20240620,경춘선,신내,20240623,5909
20240620,경춘선,갈매,20240623,6363
20240620,경춘선,별내,20240623,7523
20240620,경춘선,퇴계원,20240623,7543
20240620,5호선,충정로(경기대입구),20240623,11430
20240620,경인선,제물포,20240623,24817
20240620,경인선,주안,20240623,38750
20240620,경인선,동암,20240623,33877
20240620,경인선,백운,20240623,16266
20240620,경의선,탄현,20240623,17152
20240620,경의선,야당,20240623,19651
20240620,경의선,운정,20240623,17730
20240620,경의선,금릉,20240623,11765
20240620,경의선,금촌,20240623,13582
20240620,경의선,월롱,20240623,4805
20240620,경의선,파주,20240623,2184
20240620,경원선,광운대,20240623,17563
20240620,경의선,문산,20240623,11008
20240620,경의선,운천,20240623,4
20240620,경인선,개봉,20240623,46836
20240620,경인선,오류동,20240623,24831
20240620,경인선,역곡,20240623,59883
20240620,경인선,부천,20240623,67668
20240620,경인선,송내,20240623,58977
20240620,경인선,부평,20240623,62188
20240620,경의선,임진강,20240623,17
20240620,경원선,석계,20240623,17512
20240620,경원선,신이문,20240623,18158
20240620,경원선,외대앞,20240623,22840
20240620,경강선,신둔도예촌,20240623,3105
20240620,경강선,이천,20240623,6434
20240620,경강선,부발,20240623,4789
20240620,경강선,세종대왕릉,20240623,680
20240620,경강선,여주,20240623,6223
20240620,경강선,성남,20240623,2022
20240620,경강선,곤지암,20240623,4814
20240620,경강선,초월,20240623,7338
20240620,경강선,경기광주,20240623,16927
20240620,경강선,삼동,20240623,5478
20240620,9호선,신논현,20240623,68533
20240620,9호선2~3단계,언주,20240623,26601
20240620,9호선2~3단계,선정릉,20240623,24155
20240620,9호선2~3단계,삼성중앙,20240623,19270
20240620,9호선2~3단계,봉은사,20240623,48870
20240620,9호선2~3단계,종합운동장,20240623,11128
20240620,9호선2~3단계,삼전,20240623,17374
20240620,9호선2~3단계,석촌고분,20240623,15487
20240620,9호선2~3단계,송파나루,20240623,12829
20240620,9호선2~3단계,한성백제,20240623,6411
20240620,9호선2~3단계,올림픽공원(한국체대),20240623,12530
20240620,9호선2~3단계,둔촌오륜,20240623,2954
20240620,9호선2~3단계,중앙보훈병원,20240623,26551
20240620,경강선,판교,20240623,12626
20240620,경강선,이매,20240623,2359
20240620,9호선2~3단계,석촌,20240623,20318
20240620,9호선,고속터미널,20240623,37044
20240620,경원선,창동,20240623,3
20240620,5호선,길동,20240623,18312
20240620,1호선,서울역,20240623,112674
20240620,경원선,이촌(국립중앙박물관),20240623,8147
20240620,경원선,서빙고,20240623,4706
20240620,경원선,한남,20240623,8652
20240620,경원선,옥수,20240623,110
20240620,경원선,응봉,20240623,3875
20240620,경원선,청량리(서울시립대입구),20240623,34374
20240620,경춘선,사릉,20240623,4568
20240620,5호선,애오개,20240623,16007
20240620,5호선,마포,20240623,34131
20240620,신림선,보라매병원,20240623,18012
20240620,신림선,당곡,20240623,10681
20240620,신림선,신림,20240623,4874
20240620,신림선,서원,20240623,7429
20240620,신림선,서울대벤처타운,20240623,19917
20240620,신림선,관악산(서울대),20240623,6632
20240620,신림선,보라매공원,20240623,5310
20240620,신림선,보라매,20240623,9229
20240620,신림선,대방,20240623,5810
20240620,수인선,사리,20240623,10457
20240620,수인선,달월,20240623,219
20240620,수인선,월곶,20240623,6879
20240620,수인선,소래포구,20240623,11284
20240620,수인선,인천논현,20240623,12404
20240620,수인선,호구포,20240623,8877
20240620,수인선,남동인더스파크,20240623,5892
20240620,수인선,원인재,20240623,9953
20240620,수인선,연수,20240623,10548
20240620,수인선,송도,20240623,5262
20240620,수인선,인하대,20240623,14825
20240620,수인선,숭의,20240623,9013
20240620,수인선,신포,20240623,4295
20240620,수인선,인천,20240623,2914
20240620,신림선,샛강,20240623,7178
20240620,신림선,서울지방병무청,20240623,7315
20240620,일산선,마두,20240623,17859
20240620,일산선,정발산,20240623,15599
20240620,일산선,주엽,20240623,21809
20240620,일산선,대화,20240623,26095
20240620,장항선,봉명,20240623,3234
20240620,장항선,쌍용(나사렛대),20240623,6905
20240620,장항선,아산,20240623,8117
20240620,장항선,탕정,20240623,3514
20240620,장항선,배방,20240623,2732
20240620,장항선,온양온천,20240623,9062
20240620,장항선,신창(순천향대),20240623,4087
20240620,일산선,백석,20240623,22160
20240620,일산선,대곡,20240623,6101
20240620,일산선,화정,20240623,37783
20240620,일산선,원당,20240623,23569
20240620,수인선,어천,20240623,2862
20240620,일산선,원흥,20240623,24921
20240620,일산선,지축,20240623,1
20240620,일산선,삼송,20240623,42321
20240620,수인선,오목천,20240623,9826
20240620,서해선,부천종합운동장,20240623,5206
20240620,공항철도 1호선,마곡나루(서울식물원),20240623,26493
20240620,공항철도 1호선,김포공항,20240623,17473
20240620,공항철도 1호선,계양,20240623,29045
20240620,공항철도 1호선,검암,20240623,14395
20240620,공항철도 1호선,청라국제도시,20240623,16306
20240620,공항철도 1호선,운서,20240623,20295
20240620,공항철도 1호선,공항화물청사,20240623,4810
20240620,공항철도 1호선,인천공항1터미널,20240623,29481
20240620,공항철도 1호선,인천공항2터미널,20240623,14016
20240620,공항철도 1호선,영종,20240623,9012
20240620,과천선,선바위,20240623,16263
20240620,과천선,경마공원,20240623,2782
20240620,과천선,대공원,20240623,5466
20240620,과천선,과천,20240623,14302
20240620,과천선,정부과천청사,20240623,28469
20240620,공항철도 1호선,디지털미디어시티,20240623,32709
20240620,과천선,인덕원,20240623,58378
20240620,공항철도 1호선,홍대입구,20240623,28429
20240620,공항철도 1호선,서울역,20240623,26188
20240620,5호선,공덕,20240623,34710
20240620,경춘선,금곡,20240623,3239
20240620,경춘선,평내호평,20240623,13443
20240620,경춘선,천마산,20240623,3160
20240620,경춘선,마석,20240623,8186
20240620,경춘선,대성리,20240623,1723
20240620,경춘선,청평,20240623,4037
20240620,경춘선,상천,20240623,544
20240620,경춘선,가평,20240623,4380
20240620,경춘선,굴봉산,20240623,245
20240620,경춘선,백양리,20240623,171
20240620,경춘선,강촌,20240623,1131
20240620,경춘선,김유정,20240623,819
20240620,경춘선,남춘천,20240623,5847
20240620,경춘선,춘천,20240623,3546
20240620,공항철도 1호선,공덕,20240623,7593
20240620,과천선,평촌,20240623,39909
20240620,과천선,범계,20240623,59903
20240620,서해선,김포공항,20240623,7346
20240620,서해선,원종,20240623,10410
20240620,수인선,고색,20240623,12245
20240620,수인선,야목,20240623,859
20240620,3호선,매봉,20240623,28664
20240620,3호선,도곡,20240623,13754
20240620,3호선,대치,20240623,27492
20240620,3호선,학여울,20240623,7336
20240620,3호선,대청,20240623,23836
20240620,3호선,일원,20240623,25255
20240620,3호선,수서,20240623,40877
20240620,3호선,가락시장,20240623,20686
20240620,3호선,경찰병원,20240623,17550
20240620,3호선,오금,20240623,14721
20240620,4호선,당고개,20240623,19332
20240620,4호선,상계,20240623,41426
20240620,4호선,노원,20240623,66638
20240620,4호선,창동,20240623,59261
20240620,4호선,쌍문,20240623,61984
20240620,3호선,양재(서초구청),20240623,90782
20240620,3호선,남부터미널(예술의전당),20240623,66263
20240620,3호선,교대(법원.검찰청),20240623,32089
20240620,3호선,고속터미널,20240623,94883
20240620,3호선,녹번,20240623,33317
20240620,3호선,홍제,20240623,38840
20240620,3호선,무악재,20240623,9677
20240620,3호선,독립문,20240623,17022
20240620,3호선,경복궁(정부서울청사),20240623,55159
20240620,3호선,안국,20240623,60473
20240620,3호선,종로3가,20240623,26172
20240620,4호선,수유(강북구청),20240623,73634
20240620,3호선,을지로3가,20240623,26803
20240620,3호선,동대입구,20240623,22242
20240620,3호선,약수,20240623,29025
20240620,3호선,금호,20240623,17329
20240620,3호선,옥수,20240623,20143
20240620,3호선,압구정,20240623,71009
20240620,3호선,신사,20240623,63291
20240620,3호선,잠원,20240623,11377
20240620,3호선,충무로,20240623,5
20240620,3호선,불광,20240623,37642
20240620,4호선,미아(서울사이버대학),20240623,34190
20240620,4호선,길음,20240623,48722
20240620,5호선,송정,20240623,13633
20240620,5호선,마곡,20240623,28017
20240620,5호선,발산,20240623,51554
20240620,5호선,우장산,20240623,32989
20240620,5호선,화곡,20240623,60838
20240620,5호선,까치산,20240623,59843
20240620,5호선,신정(은행정),20240623,27093
20240620,5호선,목동,20240623,39090
20240620,5호선,오목교(목동운동장앞),20240623,47960
20240620,5호선,양평,20240623,17350
20240620,5호선,영등포구청,20240623,10567
20240620,5호선,영등포시장,20240623,25326
20240620,5호선,신길,20240623,11107
20240620,5호선,여의도,20240623,69763
20240620,5호선,김포공항,20240623,18953
20240620,5호선,개화산,20240623,13300
20240620,5호선,방화,20240623,15324
20240620,4호선,남태령,20240623,2936
20240620,4호선,성신여대입구(돈암),20240623,49451
20240620,4호선,한성대입구(삼선교),20240623,31253
20240620,4호선,혜화,20240623,77037
20240620,4호선,동대문,20240623,44572
20240620,4호선,동대문역사문화공원(DDP),20240623,40031
20240620,4호선,충무로,20240623,70370
20240620,4호선,명동,20240623,75099
20240620,4호선,미아사거리,20240623,58383
20240620,4호선,회현(남대문시장),20240623,62711
20240620,4호선,숙대입구(갈월),20240623,32236
20240620,4호선,삼각지,20240623,14861
20240620,4호선,신용산,20240623,45293
20240620,4호선,이촌(국립중앙박물관),20240623,19207
20240620,4호선,동작(현충원),20240623,3271
20240620,4호선,총신대입구(이수),20240623,43855
20240620,4호선,사당,20240623,55079
20240620,4호선,서울역,20240623,38156
20240620,3호선,연신내,20240623,72338
20240620,5호선,여의나루,20240623,30307
20240620,1호선,동대문,20240623,23968
20240620,3호선,구파발,20240623,47911
20240620,1호선,신설동,20240623,30785
20240620,1호선,제기동,20240623,34898
20240620,1호선,청량리(서울시립대입구),20240623,48756
20240620,1호선,동묘앞,20240623,18059
20240620,2호선,시청,20240623,60817
20240620,2호선,을지로입구,20240623,113496
20240620,2호선,을지로3가,20240623,56042
20240620,2호선,을지로4가,20240623,32164
20240620,2호선,동대문역사문화공원(DDP),20240623,33844
20240620,2호선,상왕십리,20240623,32520
20240620,2호선,왕십리(성동구청),20240623,33567
20240620,2호선,한양대,20240623,29824
20240620,2호선,뚝섬,20240623,54859
20240620,2호선,성수,20240623,100964
20240620,1호선,종로5가,20240623,51509
20240620,2호선,건대입구,20240623,83294
20240620,1호선,종로3가,20240623,52077
20240620,1호선,시청,20240623,58471
20240620,2호선,용답,20240623,6718
20240620,1호선,종각,20240623,89832
20240620,2호선,구의(광진구청),20240623,54499
20240620,2호선,신당,20240623,33133
20240620,2호선,잠실나루,20240623,34744
20240620,2호선,문래,20240623,52186
20240620,2호선,영등포구청,20240623,51001
20240620,2호선,당산,20240623,44038
20240620,2호선,합정,20240623,71336
20240620,2호선,홍대입구,20240623,146564
20240620,2호선,강변(동서울터미널),20240623,61085
20240620,2호선,이대,20240623,38097
20240620,2호선,신도림,20240623,109971
20240620,2호선,아현,20240623,24425
20240620,2호선,신답,20240623,3925
20240620,2호선,신설동,20240623,7679
20240620,2호선,도림천,20240623,2993
20240620,2호선,양천구청,20240623,15778
20240620,2호선,신정네거리,20240623,22892
20240620,2호선,용두(동대문구청),20240623,5558
20240620,3호선,지축,20240623,16862
20240620,2호선,충정로(경기대입구),20240623,24538
20240620,2호선,대림(구로구청),20240623,52092
20240620,2호선,신촌,20240623,85162
20240620,2호선,신대방,20240623,53998
20240620,2호선,구로디지털단지,20240623,127126
20240620,2호선,잠실새내,20240623,52094
20240620,2호선,종합운동장,20240623,31914
20240620,2호선,삼성(무역센터),20240623,128776
20240620,2호선,선릉,20240623,127548
20240620,2호선,역삼,20240623,127681
20240620,2호선,강남,20240623,179156
20240620,2호선,잠실(송파구청),20240623,168064
20240620,2호선,서초,20240623,50444
20240620,2호선,방배,20240623,44095
20240620,2호선,사당,20240623,94598
20240620,2호선,낙성대(강감찬),20240623,59565
20240620,2호선,서울대입구(관악구청),20240623,99797
20240620,2호선,봉천,20240623,52608
20240620,2호선,신림,20240623,117058
20240620,2호선,교대(법원.검찰청),20240623,81692
20240621,9호선,국회의사당,20240624,39882
20240621,9호선,당산,20240624,45206
20240621,9호선,선유도,20240624,19365
20240621,9호선,신목동,20240624,9620
20240621,9호선,염창,20240624,39161
20240621,9호선,등촌,20240624,27249
20240621,9호선,증미,20240624,17879
20240621,9호선,신방화,20240624,15991
20240621,9호선,양천향교,20240624,23455
20240621,9호선,마곡나루(서울식물원),20240624,31966
20240621,9호선,공항시장,20240624,7102
20240621,9호선,김포공항,20240624,20343
20240621,9호선,개화,20240624,5474
20240621,8호선,남위례,20240624,16821
20240621,9호선,여의도,20240624,70405
20240621,9호선,가양,20240624,49883
20240621,9호선,샛강,20240624,15349
20240621,경원선,녹양,20240624,9437
20240621,9호선,노들,20240624,10238
20240621,9호선2~3단계,석촌,20240624,21119
20240621,9호선2~3단계,석촌고분,20240624,16009
20240621,9호선2~3단계,삼전,20240624,17053
20240621,9호선2~3단계,종합운동장,20240624,13394
20240621,9호선2~3단계,봉은사,20240624,49809
20240621,9호선2~3단계,삼성중앙,20240624,18787
20240621,9호선2~3단계,선정릉,20240624,23847
20240621,9호선2~3단계,언주,20240624,26747
20240621,9호선,신논현,20240624,75099
20240621,9호선,사평,20240624,9218
20240621,9호선,고속터미널,20240624,44631
20240621,9호선,신반포,20240624,9670
20240621,9호선,구반포,20240624,2996
20240621,9호선,동작(현충원),20240624,3916
20240621,9호선,흑석(중앙대입구),20240624,23054
20240621,9호선,노량진,20240624,57524
20240621,8호선,모란,20240624,9628
20240621,7호선,청담,20240624,44337
20240621,8호선,신흥,20240624,11758
20240621,7호선,대림(구로구청),20240624,19484
20240621,7호선,신풍,20240624,24621
20240621,7호선,보라매,20240624,15536
20240621,7호선,신대방삼거리,20240624,33242
20240621,7호선,장승배기,20240624,20472
20240621,7호선,상도,20240624,28393
20240621,7호선,숭실대입구(살피재),20240624,28736
20240621,7호선,남성,20240624,25357
20240621,7호선,이수,20240624,37298
20240621,7호선,내방,20240624,33997
20240621,7호선,고속터미널,20240624,37709
20240621,7호선,반포,20240624,14583
20240621,7호선,논현,20240624,43352
20240621,7호선,학동,20240624,54818
20240621,7호선,강남구청,20240624,38990
20240621,7호선,남구로,20240624,33526
20240621,7호선,가산디지털단지,20240624,99702
20240621,7호선,철산,20240624,49877
20240621,7호선,광명사거리,20240624,44840
20240621,8호선,단대오거리,20240624,27009
20240621,8호선,남한산성입구(성남법원.검찰청),20240624,29401
20240621,8호선,산성,20240624,14158
20240621,8호선,복정,20240624,20386
20240621,8호선,장지,20240624,37611
20240621,8호선,문정,20240624,51169
20240621,8호선,가락시장,20240624,19077
20240621,8호선,수진,20240624,11916
20240621,8호선,송파,20240624,21178
20240621,8호선,잠실(송파구청),20240624,40038
20240621,8호선,몽촌토성(평화의문),20240624,15493
20240621,8호선,강동구청,20240624,23831
20240621,8호선,천호(풍납토성),20240624,37547
20240621,8호선,암사,20240624,39594
20240621,7호선,온수(성공회대입구),20240624,21984
20240621,7호선,천왕,20240624,25714
20240621,8호선,석촌,20240624,20023
20240621,9호선2~3단계,송파나루,20240624,13628
20240621,9호선2~3단계,올림픽공원(한국체대),20240624,13017
20240621,경원선,한남,20240624,9059
20240621,경원선,서빙고,20240624,5290
20240621,경원선,이촌(국립중앙박물관),20240624,8308
20240621,경원선,옥수,20240624,115
20240621,경원선,응봉,20240624,4005
20240621,경원선,청량리(서울시립대입구),20240624,40296
20240621,7호선,자양(뚝섬한강공원),20240624,22824
20240621,경원선,가능,20240624,14126
20240621,경원선,의정부,20240624,42465
20240621,경원선,회룡,20240624,28432
20240621,경원선,망월사,20240624,18512
20240621,경원선,도봉산,20240624,12972
20240621,경원선,도봉,20240624,13370
20240621,경원선,방학,20240624,22225
20240621,경원선,창동,20240624,4
20240621,경원선,녹천,20240624,9067
20240621,경원선,월계,20240624,14498
20240621,경원선,광운대,20240624,17281
20240621,경원선,석계,20240624,17576
20240621,경원선,신이문,20240624,18051
20240621,경원선,외대앞,20240624,22343
20240621,경원선,왕십리(성동구청),20240624,40624
20240621,경강선,성남,20240624,2256
20240621,경강선,여주,20240624,6521
20240621,경강선,세종대왕릉,20240624,764
20240621,경강선,부발,20240624,5573
20240621,경강선,이천,20240624,7160
20240621,경강선,신둔도예촌,20240624,3353
20240621,경강선,곤지암,20240624,5217
20240621,경강선,초월,20240624,7528
20240621,경강선,경기광주,20240624,17481
20240621,경강선,삼동,20240624,5421
20240621,경강선,이매,20240624,2368
20240621,경강선,판교,20240624,13049
20240621,9호선2~3단계,중앙보훈병원,20240624,25828
20240621,9호선2~3단계,둔촌오륜,20240624,3031
20240621,9호선2~3단계,한성백제,20240624,6611
20240621,7호선,건대입구,20240624,32071
20240621,7호선,군자(능동),20240624,31105
20240621,일산선,원흥,20240624,24935
20240621,일산선,지축,20240624,4
20240621,일산선,삼송,20240624,41472
20240621,일산선,원당,20240624,23944
20240621,일산선,화정,20240624,38351
20240621,일산선,대곡,20240624,6093
20240621,일산선,백석,20240624,22528
20240621,장항선,탕정,20240624,3903
20240621,장항선,아산,20240624,9416
20240621,일산선,마두,20240624,18315
20240621,일산선,정발산,20240624,17508
20240621,일산선,주엽,20240624,22647
20240621,2호선,왕십리(성동구청),20240624,36662
20240621,2호선,한양대,20240624,26668
20240621,2호선,뚝섬,20240624,56676
20240621,2호선,성수,20240624,107028
20240621,2호선,건대입구,20240624,88726
20240621,2호선,구의(광진구청),20240624,55778
20240621,2호선,강변(동서울터미널),20240624,70005
20240621,2호선,잠실나루,20240624,33748
20240621,2호선,잠실(송파구청),20240624,175143
20240621,2호선,잠실새내,20240624,55584
20240621,2호선,종합운동장,20240624,43607
20240621,2호선,삼성(무역센터),20240624,126479
20240621,2호선,선릉,20240624,123575
20240621,2호선,역삼,20240624,121235
20240621,2호선,교대(법원.검찰청),20240624,82634
20240621,2호선,상왕십리,20240624,33153
20240621,2호선,신당,20240624,34839
20240621,2호선,동대문역사문화공원(DDP),20240624,35688
20240621,2호선,을지로4가,20240624,33316
20240621,일산선,대화,20240624,27189
20240621,장항선,봉명,20240624,2942
