,사용일자,노선명,역명,합계,구분,일,미세먼지
12260,20240724,7호선,대림,18540,구로구,24,10.0
12261,20240724,7호선,천왕,25350,구로구,24,10.0
12262,20240724,4호선,쌍문,60362,도봉구,24,9.0
12263,20240724,7호선,도봉산,20102,도봉구,24,9.0
12264,20240724,4호선,창동,58040,도봉구,24,9.0
12265,20240724,3호선,독립문,15616,서대문구,24,12.0
12266,20240724,3호선,홍제,37189,서대문구,24,12.0
12267,20240724,3호선,무악재,9455,서대문구,24,12.0
12268,20240724,2호선,충정로,23555,서대문구,24,12.0
12269,20240724,경의선,홍대입구,4900,마포구,24,16.0
12270,20240724,5호선,마포,33254,마포구,24,16.0
12271,20240724,경의선,신촌,2355,마포구,24,16.0
12272,20240724,6호선,공덕,42323,마포구,24,16.0
12273,20240724,2호선,이대,34258,마포구,24,16.0
12274,20240724,6호선,광흥창,20690,마포구,24,16.0
12275,20240724,6호선,월드컵경기장,9391,마포구,24,16.0
12276,20240724,6호선,마포구청,30145,마포구,24,16.0
12277,20240724,6호선,합정,28134,마포구,24,16.0
12278,20240724,6호선,대흥,19962,마포구,24,16.0
12279,20240724,6호선,상수,20868,마포구,24,16.0
12280,20240724,2호선,아현,23111,마포구,24,16.0
12281,20240724,6호선,망원,32878,마포구,24,16.0
12282,20240724,5호선,애오개,15542,마포구,24,16.0
12283,20240724,4호선,수유,70774,강북구,24,12.0
12284,20240724,4호선,미아사거리,55778,강북구,24,12.0
12285,20240724,4호선,미아,31933,강북구,24,12.0
12286,20240724,5호선,방화,14891,강서구,24,12.0
12287,20240724,5호선,송정,13057,강서구,24,12.0
12288,20240724,5호선,마곡,27555,강서구,24,12.0
12289,20240724,5호선,까치산,58267,강서구,24,12.0
12290,20240724,5호선,화곡,59603,강서구,24,12.0
12291,20240724,5호선,발산,51521,강서구,24,12.0
12292,20240724,5호선,우장산,31134,강서구,24,12.0
12293,20240724,5호선,개화산,13412,강서구,24,12.0
12294,20240724,5호선,김포공항,20341,강서구,24,12.0
12295,20240724,경부선,가산디지털단지,43147,금천구,24,17.0
12296,20240725,1호선,신설동,30486,동대문구,25,23.0
12297,20240725,5호선,장한평,43067,동대문구,25,23.0
12298,20240725,경원선,청량리,34644,동대문구,25,23.0
12299,20240725,1호선,제기동,34681,동대문구,25,23.0
12300,20240725,2호선,용두,5509,동대문구,25,23.0
12301,20240725,6호선,망원,33774,마포구,25,22.0
12302,20240725,6호선,마포구청,30867,마포구,25,22.0
12303,20240725,6호선,대흥,19412,마포구,25,22.0
12304,20240725,6호선,상수,21902,마포구,25,22.0
12305,20240725,6호선,월드컵경기장,9432,마포구,25,22.0
12306,20240725,2호선,아현,23185,마포구,25,22.0
12307,20240725,5호선,마포,33648,마포구,25,22.0
12308,20240725,6호선,광흥창,20488,마포구,25,22.0
12309,20240725,공항철도 1호선,공덕,7585,마포구,25,22.0
12310,20240725,경의선,홍대입구,4986,마포구,25,22.0
12311,20240725,2호선,신촌,79179,마포구,25,22.0
12312,20240725,5호선,애오개,15739,마포구,25,22.0
12313,20240725,6호선,합정,28770,마포구,25,22.0
12314,20240725,2호선,이대,32064,마포구,25,22.0
12315,20240725,3호선,을지로3가,26687,중구,25,18.0
12316,20240725,4호선,명동,71399,중구,25,18.0
12317,20240725,6호선,청구,8618,중구,25,18.0
12318,20240725,4호선,충무로,67583,중구,25,18.0
12319,20240725,2호선,신당,32386,중구,25,18.0
12320,20240725,4호선,동대문역사문화공원,40242,중구,25,18.0
12321,20240725,2호선,을지로4가,32181,중구,25,18.0
12322,20240725,6호선,약수,8122,중구,25,18.0
12323,20240725,6호선,버티고개,4656,중구,25,18.0
12324,20240725,2호선,을지로입구,111388,중구,25,18.0
12325,20240725,2호선,시청,60823,중구,25,18.0
12326,20240725,4호선,회현,60356,중구,25,18.0
12327,20240725,3호선,동대입구,19724,중구,25,18.0
12328,20240725,9호선,당산,43800,영등포구,25,21.0
12329,20240725,2호선,문래,52166,영등포구,25,21.0
12330,20240725,중앙선,양평,6406,영등포구,25,21.0
12331,20240725,5호선,여의도,68264,영등포구,25,21.0
12332,20240725,5호선,영등포구청,10497,영등포구,25,21.0
12333,20240725,7호선,신풍,23544,영등포구,25,21.0
12334,20240725,5호선,영등포시장,24809,영등포구,25,21.0
12335,20240725,5호선,신길,11008,영등포구,25,21.0
12336,20240725,5호선,여의나루,27555,영등포구,25,21.0
12337,20240725,5호선,오목교,47163,양천구,25,16.0
12338,20240725,2호선,양천구청,15044,양천구,25,16.0
12339,20240725,5호선,목동,37656,양천구,25,16.0
12340,20240725,5호선,신정,26679,양천구,25,16.0
12341,20240725,2호선,신정네거리,22036,양천구,25,16.0
12342,20240725,3호선,불광,37417,은평구,25,20.0
12343,20240725,6호선,새절,26860,은평구,25,20.0
12344,20240725,3호선,구파발,47830,은평구,25,20.0
12345,20240725,3호선,연신내,71241,은평구,25,20.0
12346,20240725,6호선,독바위,6314,은평구,25,20.0
12347,20240725,3호선,녹번,32058,은평구,25,20.0
12348,20240725,6호선,증산,20888,은평구,25,20.0
12349,20240725,경의선,디지털미디어시티,5643,은평구,25,20.0
12350,20240725,6호선,역촌,9021,은평구,25,20.0
12351,20240725,6호선,구산,15987,은평구,25,20.0
12352,20240725,6호선,응암,37416,은평구,25,20.0
12353,20240725,3호선,홍제,36647,서대문구,25,18.0
12354,20240725,5호선,충정로,11143,서대문구,25,18.0
12355,20240725,3호선,독립문,15608,서대문구,25,18.0
12356,20240725,3호선,무악재,9828,서대문구,25,18.0
12357,20240725,7호선,남구로,33167,구로구,25,15.0
12358,20240725,2호선,대림,50953,구로구,25,15.0
12359,20240725,경인선,온수,12625,구로구,25,15.0
12360,20240725,경부선,신도림,8565,구로구,25,15.0
12361,20240725,2호선,구로디지털단지,126042,구로구,25,15.0
12362,20240725,7호선,천왕,25002,구로구,25,15.0
12363,20240725,2호선,도림천,3064,구로구,25,15.0
12364,20240725,8호선,장지,35752,송파구,25,22.0
12365,20240725,9호선2~3단계,삼전,17373,송파구,25,22.0
12366,20240725,5호선,마천,15316,송파구,25,22.0
12367,20240725,2호선,종합운동장,44020,송파구,25,22.0
12368,20240725,8호선,석촌,18797,송파구,25,22.0
12369,20240725,5호선,거여,21535,송파구,25,22.0
12370,20240725,8호선,몽촌토성,14766,송파구,25,22.0
12371,20240725,분당선,복정,6,송파구,25,22.0
12372,20240725,2호선,잠실새내,51742,송파구,25,22.0
12373,20240725,9호선2~3단계,석촌고분,16213,송파구,25,22.0
12374,20240725,2호선,잠실,176684,송파구,25,22.0
12375,20240725,5호선,개롱,14772,송파구,25,22.0
12376,20240725,3호선,오금,13758,송파구,25,22.0
12377,20240725,3호선,경찰병원,17311,송파구,25,22.0
12378,20240725,9호선2~3단계,한성백제,6336,송파구,25,22.0
12379,20240725,9호선2~3단계,송파나루,13461,송파구,25,22.0
12380,20240725,8호선,송파,20543,송파구,25,22.0
12381,20240725,5호선,방이,16657,송파구,25,22.0
12382,20240725,8호선,가락시장,18067,송파구,25,22.0
12383,20240725,8호선,문정,50967,송파구,25,22.0
12384,20240725,9호선2~3단계,올림픽공원,11528,송파구,25,22.0
12385,20240725,2호선,잠실나루,32913,송파구,25,22.0
12386,20240725,3호선,고속터미널,96983,서초구,25,20.0
12387,20240725,3호선,교대,31379,서초구,25,20.0
12388,20240725,2호선,서초,47293,서초구,25,20.0
12389,20240725,3호선,잠원,10737,서초구,25,20.0
12390,20240725,3호선,남부터미널,64882,서초구,25,20.0
12391,20240725,2호선,방배,33993,서초구,25,20.0
12392,20240725,7호선,내방,32884,서초구,25,20.0
12393,20240725,3호선,양재,86254,서초구,25,20.0
12394,20240725,4호선,남태령,2657,서초구,25,20.0
12395,20240725,7호선,반포,13680,서초구,25,20.0
12396,20240725,7호선,마들,27788,노원구,25,21.0
12397,20240725,7호선,하계,37179,노원구,25,21.0
12398,20240725,6호선,화랑대,21889,노원구,25,21.0
12399,20240725,7호선,노원,53308,노원구,25,21.0
12400,20240725,7호선,수락산,26679,노원구,25,21.0
12401,20240725,4호선,당고개,19260,노원구,25,21.0
12402,20240725,6호선,석계,26788,노원구,25,21.0
12403,20240725,4호선,상계,39331,노원구,25,21.0
12404,20240725,7호선,공릉,24683,노원구,25,21.0
12405,20240725,6호선,태릉입구,12692,노원구,25,21.0
12406,20240725,7호선,중계,29607,노원구,25,21.0
12407,20240725,7호선,상도,23831,동작구,25,21.0
12408,20240725,2호선,신대방,52277,동작구,25,21.0
12409,20240725,9호선,동작,3677,동작구,25,21.0
12410,20240725,7호선,장승배기,20056,동작구,25,21.0
12411,20240725,7호선,남성,24150,동작구,25,21.0
12412,20240725,신림선,보라매,8745,동작구,25,21.0
12413,20240725,7호선,신대방삼거리,31979,동작구,25,21.0
12414,20240725,7호선,이수,35659,동작구,25,21.0
12415,20240725,4호선,사당,52587,동작구,25,21.0
12416,20240725,7호선,숭실대입구,26421,동작구,25,21.0
12417,20240725,5호선,마곡,27338,강서구,25,18.0
12418,20240725,5호선,개화산,12956,강서구,25,18.0
12419,20240725,5호선,송정,13279,강서구,25,18.0
12420,20240725,9호선,김포공항,18479,강서구,25,18.0
12421,20240725,5호선,까치산,58197,강서구,25,18.0
12422,20240725,5호선,우장산,30862,강서구,25,18.0
12423,20240725,5호선,발산,50862,강서구,25,18.0
12424,20240725,5호선,화곡,58942,강서구,25,18.0
12425,20240725,5호선,방화,14753,강서구,25,18.0
12426,20240725,3호선,학여울,5382,강남구,25,19.0
12427,20240725,3호선,신사,62905,강남구,25,19.0
12428,20240725,3호선,수서,39703,강남구,25,19.0
12429,20240725,2호선,삼성,136784,강남구,25,19.0
12430,20240725,7호선,청담,43870,강남구,25,19.0
12431,20240725,3호선,압구정,71642,강남구,25,19.0
12432,20240725,3호선,도곡,12093,강남구,25,19.0
12433,20240725,9호선2~3단계,봉은사,56908,강남구,25,19.0
12434,20240725,9호선2~3단계,언주,27442,강남구,25,19.0
12435,20240725,2호선,강남,183530,강남구,25,19.0
12436,20240725,2호선,선릉,127525,강남구,25,19.0
12437,20240725,7호선,강남구청,38470,강남구,25,19.0
12438,20240725,7호선,논현,42158,강남구,25,19.0
12439,20240725,9호선2~3단계,삼성중앙,18854,강남구,25,19.0
12440,20240725,7호선,학동,55384,강남구,25,19.0
12441,20240725,분당선,선정릉,18453,강남구,25,19.0
12442,20240725,3호선,대청,22700,강남구,25,19.0
12443,20240725,3호선,일원,23945,강남구,25,19.0
12444,20240725,2호선,역삼,130286,강남구,25,19.0
12445,20240725,3호선,매봉,28000,강남구,25,19.0
12446,20240725,3호선,대치,27952,강남구,25,19.0
12447,20240725,5호선,천호,41509,강동구,25,15.0
12448,20240725,5호선,굽은다리,21461,강동구,25,15.0
12449,20240725,9호선2~3단계,중앙보훈병원,26113,강동구,25,15.0
12450,20240725,5호선,고덕,23185,강동구,25,15.0
12451,20240725,8호선,강동구청,23419,강동구,25,15.0
12452,20240725,8호선,암사,38639,강동구,25,15.0
12453,20240725,5호선,강동,39136,강동구,25,15.0
12454,20240725,5호선,명일,18854,강동구,25,15.0
12455,20240725,9호선2~3단계,둔촌오륜,2755,강동구,25,15.0
12456,20240725,5호선,강일,12438,강동구,25,15.0
12457,20240725,5호선,상일동,31829,강동구,25,15.0
12458,20240725,5호선,길동,18324,강동구,25,15.0
12459,20240725,5호선,둔촌동,22141,강동구,25,15.0
12460,20240725,5호선,군자,25303,광진구,25,20.0
12461,20240725,2호선,강변,62680,광진구,25,20.0
12462,20240725,7호선,중곡,22660,광진구,25,20.0
12463,20240725,5호선,아차산,29607,광진구,25,20.0
12464,20240725,2호선,구의,53721,광진구,25,20.0
12465,20240725,7호선,어린이대공원,28823,광진구,25,20.0
12466,20240725,5호선,광나루,26925,광진구,25,20.0
12467,20240725,7호선,건대입구,27751,광진구,25,20.0
12468,20240725,7호선,면목,31088,중랑구,25,19.0
12469,20240725,중앙선,상봉,12128,중랑구,25,19.0
12470,20240725,7호선,사가정,34535,중랑구,25,19.0
12471,20240725,7호선,중화,22128,중랑구,25,19.0
12472,20240725,7호선,용마산,12022,중랑구,25,19.0
12473,20240725,경춘선,신내,5559,중랑구,25,19.0
12474,20240725,7호선,먹골,21973,중랑구,25,19.0
12475,20240725,6호선,봉화산,19120,중랑구,25,19.0
12476,20240725,2호선,신답,3860,성동구,25,20.0
12477,20240725,5호선,신금호,14143,성동구,25,20.0
12478,20240725,5호선,행당,16642,성동구,25,20.0
12479,20240725,5호선,답십리,33077,성동구,25,20.0
12480,20240725,2호선,한양대,19032,성동구,25,20.0
12481,20240725,2호선,상왕십리,31225,성동구,25,20.0
12482,20240725,5호선,마장,12114,성동구,25,20.0
12483,20240725,2호선,뚝섬,57046,성동구,25,20.0
12484,20240725,2호선,용답,5928,성동구,25,20.0
12485,20240725,3호선,금호,16857,성동구,25,20.0
12486,20240725,5호선,왕십리,10688,성동구,25,20.0
12487,20240725,3호선,옥수,19175,성동구,25,20.0
12488,20240725,2호선,성수,100475,성동구,25,20.0
12489,20240725,4호선,쌍문,60181,도봉구,25,15.0
12490,20240725,경원선,도봉산,12837,도봉구,25,15.0
12491,20240725,4호선,창동,57512,도봉구,25,15.0
12492,20240725,1호선,종로3가,52260,종로구,25,20.0
12493,20240725,6호선,창신,6593,종로구,25,20.0
12494,20240725,3호선,안국,56807,종로구,25,20.0
12495,20240725,4호선,혜화,76352,종로구,25,20.0
12496,20240725,1호선,종각,89795,종로구,25,20.0
12497,20240725,5호선,광화문,75963,종로구,25,20.0
12498,20240725,5호선,서대문,45224,종로구,25,20.0
12499,20240725,4호선,동대문,45378,종로구,25,20.0
12500,20240725,3호선,경복궁,50291,종로구,25,20.0
12501,20240725,6호선,동묘앞,17215,종로구,25,20.0
12502,20240725,1호선,종로5가,51837,종로구,25,20.0
12503,20240725,6호선,보문,16099,성북구,25,19.0
12504,20240725,우이신설선,성신여대입구,8031,성북구,25,19.0
12505,20240725,6호선,월곡,24898,성북구,25,19.0
12506,20240725,6호선,상월곡,14101,성북구,25,19.0
12507,20240725,4호선,한성대입구,27196,성북구,25,19.0
12508,20240725,6호선,돌곶이,21185,성북구,25,19.0
12509,20240725,6호선,안암,23458,성북구,25,19.0
12510,20240725,6호선,고려대,17531,성북구,25,19.0
12511,20240725,4호선,길음,44932,성북구,25,19.0
12512,20240725,경부선,가산디지털단지,41874,금천구,25,19.0
12513,20240725,2호선,서울대입구,97541,관악구,25,22.0
12514,20240725,2호선,신림,115693,관악구,25,22.0
12515,20240725,2호선,낙성대,59718,관악구,25,22.0
12516,20240725,2호선,봉천,51686,관악구,25,22.0
12517,20240725,4호선,미아사거리,55886,강북구,25,20.0
12518,20240725,4호선,수유,71587,강북구,25,20.0
12519,20240725,4호선,미아,31962,강북구,25,20.0
12520,20240725,4호선,이촌,19119,용산구,25,21.0
12521,20240725,6호선,이태원,22296,용산구,25,21.0
12522,20240725,4호선,숙대입구,29692,용산구,25,21.0
12523,20240725,6호선,한강진,21350,용산구,25,21.0
12524,20240725,4호선,신용산,47887,용산구,25,21.0
12525,20240725,4호선,삼각지,14662,용산구,25,21.0
12526,20240725,6호선,효창공원앞,14969,용산구,25,21.0
12527,20240725,6호선,녹사평,10238,용산구,25,21.0
12528,20240726,5호선,동대문역사문화공원,7847,중구,26,13.0
12529,20240726,6호선,버티고개,4632,중구,26,13.0
12530,20240726,3호선,약수,27644,중구,26,13.0
12531,20240726,2호선,시청,58181,중구,26,13.0
12532,20240726,4호선,충무로,66227,중구,26,13.0
12533,20240726,4호선,회현,59203,중구,26,13.0
12534,20240726,3호선,동대입구,23352,중구,26,13.0
12535,20240726,2호선,을지로입구,106808,중구,26,13.0
12536,20240726,2호선,을지로4가,31958,중구,26,13.0
12537,20240726,3호선,을지로3가,27041,중구,26,13.0
12538,20240726,4호선,명동,70184,중구,26,13.0
12539,20240726,6호선,청구,8371,중구,26,13.0
12540,20240726,6호선,신당,18812,중구,26,13.0
12541,20240726,5호선,상일동,30439,강동구,26,10.0
12542,20240726,5호선,굽은다리,21631,강동구,26,10.0
12543,20240726,9호선2~3단계,중앙보훈병원,24882,강동구,26,10.0
12544,20240726,8호선,강동구청,22701,강동구,26,10.0
12545,20240726,9호선2~3단계,둔촌오륜,2555,강동구,26,10.0
12546,20240726,5호선,강일,12026,강동구,26,10.0
12547,20240726,8호선,천호,36343,강동구,26,10.0
12548,20240726,5호선,둔촌동,19194,강동구,26,10.0
12549,20240726,5호선,길동,18635,강동구,26,10.0
12550,20240726,5호선,명일,18780,강동구,26,10.0
12551,20240726,8호선,암사,38418,강동구,26,10.0
12552,20240726,5호선,고덕,22615,강동구,26,10.0
12553,20240726,5호선,강동,39060,강동구,26,10.0
12554,20240726,5호선,공덕,32515,마포구,26,16.0
12555,20240726,2호선,이대,33694,마포구,26,16.0
12556,20240726,6호선,대흥,19242,마포구,26,16.0
12557,20240726,경의선,홍대입구,5212,마포구,26,16.0
12558,20240726,6호선,망원,33752,마포구,26,16.0
12559,20240726,6호선,마포구청,30049,마포구,26,16.0
12560,20240726,2호선,합정,79029,마포구,26,16.0
12561,20240726,5호선,애오개,14860,마포구,26,16.0
12562,20240726,경의선,신촌,2385,마포구,26,16.0
12563,20240726,6호선,광흥창,20237,마포구,26,16.0
12564,20240726,2호선,아현,22069,마포구,26,16.0
12565,20240726,6호선,월드컵경기장,9346,마포구,26,16.0
12566,20240726,5호선,마포,32795,마포구,26,16.0
12567,20240726,6호선,상수,24031,마포구,26,16.0
12568,20240726,우이신설선,보문,3404,성북구,26,15.0
12569,20240726,6호선,돌곶이,20558,성북구,26,15.0
12570,20240726,우이신설선,성신여대입구,7963,성북구,26,15.0
12571,20240726,6호선,상월곡,12476,성북구,26,15.0
12572,20240726,4호선,길음,43912,성북구,26,15.0
12573,20240726,6호선,고려대,17268,성북구,26,15.0
12574,20240726,6호선,안암,22319,성북구,26,15.0
12575,20240726,4호선,한성대입구,26743,성북구,26,15.0
12576,20240726,6호선,월곡,24459,성북구,26,15.0
12577,20240726,경부선,신도림,8593,구로구,26,11.0
12578,20240726,2호선,도림천,2809,구로구,26,11.0
12579,20240726,7호선,남구로,32306,구로구,26,11.0
12580,20240726,2호선,구로디지털단지,124992,구로구,26,11.0
12581,20240726,7호선,온수,19068,구로구,26,11.0
12582,20240726,2호선,대림,50716,구로구,26,11.0
12583,20240726,7호선,천왕,24110,구로구,26,11.0
12584,20240726,2호선,건대입구,78979,광진구,26,15.0
12585,20240726,5호선,군자,25571,광진구,26,15.0
12586,20240726,5호선,광나루,26148,광진구,26,15.0
12587,20240726,5호선,아차산,29259,광진구,26,15.0
12588,20240726,7호선,중곡,22525,광진구,26,15.0
12589,20240726,7호선,어린이대공원,29100,광진구,26,15.0
12590,20240726,2호선,강변,67912,광진구,26,15.0
12591,20240726,2호선,구의,53317,광진구,26,15.0
12592,20240726,2호선,한양대,17895,성동구,26,15.0
12593,20240726,3호선,옥수,19155,성동구,26,15.0
12594,20240726,3호선,금호,16665,성동구,26,15.0
12595,20240726,2호선,용답,6010,성동구,26,15.0
12596,20240726,2호선,상왕십리,30878,성동구,26,15.0
12597,20240726,2호선,뚝섬,56683,성동구,26,15.0
12598,20240726,5호선,왕십리,11167,성동구,26,15.0
12599,20240726,2호선,성수,101279,성동구,26,15.0
12600,20240726,2호선,신답,3686,성동구,26,15.0
12601,20240726,5호선,마장,11831,성동구,26,15.0
12602,20240726,5호선,신금호,13688,성동구,26,15.0
12603,20240726,5호선,행당,16269,성동구,26,15.0
12604,20240726,5호선,답십리,32563,성동구,26,15.0
12605,20240726,7호선,용마산,11631,중랑구,26,15.0
12606,20240726,중앙선,상봉,12528,중랑구,26,15.0
12607,20240726,6호선,봉화산,18557,중랑구,26,15.0
12608,20240726,7호선,먹골,21910,중랑구,26,15.0
12609,20240726,7호선,면목,30672,중랑구,26,15.0
12610,20240726,6호선,신내,1,중랑구,26,15.0
12611,20240726,7호선,중화,21951,중랑구,26,15.0
12612,20240726,7호선,사가정,34313,중랑구,26,15.0
12613,20240726,1호선,종각,86604,종로구,26,14.0
12614,20240726,6호선,창신,6289,종로구,26,14.0
12615,20240726,3호선,안국,55792,종로구,26,14.0
12616,20240726,3호선,경복궁,48828,종로구,26,14.0
12617,20240726,4호선,혜화,74359,종로구,26,14.0
12618,20240726,6호선,동묘앞,17079,종로구,26,14.0
12619,20240726,1호선,동대문,23093,종로구,26,14.0
12620,20240726,1호선,종로5가,51211,종로구,26,14.0
12621,20240726,5호선,종로3가,33698,종로구,26,14.0
12622,20240726,5호선,광화문,72769,종로구,26,14.0
12623,20240726,5호선,서대문,43982,종로구,26,14.0
12624,20240726,9호선2~3단계,선정릉,22259,강남구,26,15.0
12625,20240726,3호선,대청,22562,강남구,26,15.0
12626,20240726,9호선2~3단계,삼성중앙,17631,강남구,26,15.0
12627,20240726,2호선,삼성,130522,강남구,26,15.0
12628,20240726,분당선,도곡,16546,강남구,26,15.0
12629,20240726,2호선,강남,187884,강남구,26,15.0
12630,20240726,9호선2~3단계,봉은사,53972,강남구,26,15.0
12631,20240726,3호선,일원,23425,강남구,26,15.0
12632,20240726,3호선,압구정,74523,강남구,26,15.0
12633,20240726,9호선2~3단계,언주,27549,강남구,26,15.0
12634,20240726,3호선,매봉,27904,강남구,26,15.0
12635,20240726,7호선,논현,42337,강남구,26,15.0
12636,20240726,2호선,역삼,121712,강남구,26,15.0
12637,20240726,3호선,신사,66631,강남구,26,15.0
12638,20240726,3호선,대치,28139,강남구,26,15.0
12639,20240726,2호선,선릉,123067,강남구,26,15.0
12640,20240726,7호선,학동,52797,강남구,26,15.0
12641,20240726,분당선,강남구청,22943,강남구,26,15.0
12642,20240726,7호선,청담,42658,강남구,26,15.0
12643,20240726,3호선,수서,41939,강남구,26,15.0
12644,20240726,3호선,학여울,5272,강남구,26,15.0
12645,20240726,5호선,오금,7691,송파구,26,18.0
12646,20240726,2호선,종합운동장,19945,송파구,26,18.0
12647,20240726,8호선,몽촌토성,14660,송파구,26,18.0
12648,20240726,5호선,개롱,14016,송파구,26,18.0
12649,20240726,9호선2~3단계,올림픽공원,11341,송파구,26,18.0
12650,20240726,9호선2~3단계,송파나루,13437,송파구,26,18.0
12651,20240726,9호선2~3단계,석촌,19780,송파구,26,18.0
12652,20240726,8호선,문정,48964,송파구,26,18.0
12653,20240726,2호선,잠실나루,31398,송파구,26,18.0
12654,20240726,9호선2~3단계,석촌고분,15996,송파구,26,18.0
12655,20240726,3호선,가락시장,19814,송파구,26,18.0
12656,20240726,8호선,송파,20318,송파구,26,18.0
12657,20240726,9호선2~3단계,한성백제,6154,송파구,26,18.0
12658,20240726,3호선,경찰병원,16781,송파구,26,18.0
12659,20240726,분당선,복정,5,송파구,26,18.0
12660,20240726,2호선,잠실새내,52749,송파구,26,18.0
12661,20240726,5호선,마천,14949,송파구,26,18.0
12662,20240726,5호선,거여,21170,송파구,26,18.0
12663,20240726,2호선,잠실,177046,송파구,26,18.0
12664,20240726,8호선,장지,35394,송파구,26,18.0
12665,20240726,9호선2~3단계,삼전,17250,송파구,26,18.0
12666,20240726,5호선,방이,16012,송파구,26,18.0
12667,20240726,7호선,마들,27177,노원구,26,17.0
12668,20240726,7호선,하계,35616,노원구,26,17.0
12669,20240726,6호선,태릉입구,12722,노원구,26,17.0
12670,20240726,7호선,중계,28272,노원구,26,17.0
12671,20240726,경원선,석계,16576,노원구,26,17.0
12672,20240726,7호선,공릉,24808,노원구,26,17.0
12673,20240726,4호선,상계,39100,노원구,26,17.0
12674,20240726,4호선,노원,64366,노원구,26,17.0
12675,20240726,4호선,당고개,18842,노원구,26,17.0
12676,20240726,7호선,수락산,26181,노원구,26,17.0
12677,20240726,6호선,화랑대,21723,노원구,26,17.0
12678,20240726,5호선,오목교,47239,양천구,26,11.0
12679,20240726,2호선,양천구청,14650,양천구,26,11.0
12680,20240726,2호선,신정네거리,21979,양천구,26,11.0
12681,20240726,5호선,목동,37317,양천구,26,11.0
12682,20240726,5호선,신정,26230,양천구,26,11.0
12683,20240726,2호선,당산,41179,영등포구,26,16.0
12684,20240726,중앙선,양평,6610,영등포구,26,16.0
12685,20240726,5호선,여의나루,26243,영등포구,26,16.0
12686,20240726,2호선,문래,53098,영등포구,26,16.0
12687,20240726,경부선,신길,16495,영등포구,26,16.0
12688,20240726,7호선,신풍,22939,영등포구,26,16.0
12689,20240726,5호선,영등포시장,25485,영등포구,26,16.0
12690,20240726,2호선,영등포구청,49272,영등포구,26,16.0
12691,20240726,9호선,여의도,68607,영등포구,26,16.0
12692,20240726,2호선,신대방,52014,동작구,26,16.0
12693,20240726,7호선,숭실대입구,26340,동작구,26,16.0
12694,20240726,2호선,사당,93649,동작구,26,16.0
12695,20240726,4호선,동작,2793,동작구,26,16.0
12696,20240726,7호선,남성,23364,동작구,26,16.0
12697,20240726,7호선,신대방삼거리,31741,동작구,26,16.0
12698,20240726,7호선,이수,36575,동작구,26,16.0
12699,20240726,7호선,보라매,14591,동작구,26,16.0
12700,20240726,7호선,장승배기,19814,동작구,26,16.0
12701,20240726,7호선,상도,23754,동작구,26,16.0
12702,20240726,6호선,독바위,6176,은평구,26,15.0
12703,20240726,6호선,응암,37040,은평구,26,15.0
12704,20240726,6호선,구산,15743,은평구,26,15.0
12705,20240726,6호선,디지털미디어시티,32254,은평구,26,15.0
12706,20240726,6호선,역촌,9040,은평구,26,15.0
12707,20240726,6호선,증산,20546,은평구,26,15.0
12708,20240726,3호선,녹번,30954,은평구,26,15.0
12709,20240726,3호선,불광,36921,은평구,26,15.0
12710,20240726,6호선,새절,25992,은평구,26,15.0
12711,20240726,6호선,연신내,9,은평구,26,15.0
12712,20240726,3호선,구파발,46497,은평구,26,15.0
12713,20240726,2호선,신림,116629,관악구,26,18.0
12714,20240726,2호선,봉천,50543,관악구,26,18.0
12715,20240726,2호선,낙성대,58769,관악구,26,18.0
12716,20240726,2호선,서울대입구,99233,관악구,26,18.0
12717,20240726,2호선,충정로,22604,서대문구,26,13.0
12718,20240726,3호선,독립문,15457,서대문구,26,13.0
12719,20240726,3호선,무악재,9518,서대문구,26,13.0
12720,20240726,3호선,홍제,37052,서대문구,26,13.0
12721,20240726,4호선,이촌,20664,용산구,26,17.0
12722,20240726,6호선,한강진,22179,용산구,26,17.0
12723,20240726,4호선,신용산,47260,용산구,26,17.0
12724,20240726,6호선,효창공원앞,14720,용산구,26,17.0
12725,20240726,6호선,녹사평,11626,용산구,26,17.0
12726,20240726,4호선,삼각지,15027,용산구,26,17.0
12727,20240726,6호선,이태원,26922,용산구,26,17.0
12728,20240726,4호선,숙대입구,30056,용산구,26,17.0
12729,20240726,5호선,장한평,42473,동대문구,26,17.0
12730,20240726,1호선,청량리,47352,동대문구,26,17.0
12731,20240726,2호선,신설동,8179,동대문구,26,17.0
12732,20240726,2호선,용두,5457,동대문구,26,17.0
12733,20240726,1호선,제기동,33811,동대문구,26,17.0
12734,20240726,공항철도 1호선,김포공항,16590,강서구,26,13.0
12735,20240726,5호선,개화산,12759,강서구,26,13.0
12736,20240726,5호선,송정,13319,강서구,26,13.0
12737,20240726,5호선,방화,14376,강서구,26,13.0
12738,20240726,5호선,화곡,58257,강서구,26,13.0
12739,20240726,5호선,우장산,30405,강서구,26,13.0
12740,20240726,5호선,마곡,26862,강서구,26,13.0
12741,20240726,5호선,발산,48769,강서구,26,13.0
12742,20240726,5호선,까치산,57320,강서구,26,13.0
12743,20240726,경원선,창동,2,도봉구,26,11.0
12744,20240726,경원선,도봉산,12250,도봉구,26,11.0
12745,20240726,4호선,쌍문,59506,도봉구,26,11.0
12746,20240726,4호선,남태령,2707,서초구,26,13.0
12747,20240726,9호선,고속터미널,42149,서초구,26,13.0
12748,20240726,3호선,양재,86011,서초구,26,13.0
12749,20240726,2호선,교대,77382,서초구,26,13.0
