,사용일자,노선명,역명,합계,구분
16573,20240612,5호선,마포,33812,마포구
5036,20240612,3호선,고속터미널,88360,서초구
29872,20240612,2호선,건대입구,75526,광진구
24572,20240612,6호선,화랑대,26050,노원구
25400,20240612,7호선,마들,28789,노원구
15745,20240612,5호선,애오개,15774,마포구
17066,20240612,3호선,오금,14733,송파구
31587,20240612,2호선,성수,93566,성동구
17769,20240612,3호선,대청,24530,강남구
36003,20240612,3호선,신사,61028,강남구
29747,20240612,6호선,새절,28440,은평구
27673,20240612,6호선,합정,27720,마포구
1795,20240612,5호선,천호,42307,강동구
7384,20240612,2호선,당산,44313,영등포구
26901,20240612,5호선,명일,20758,강동구
18873,20240612,3호선,잠원,11933,서초구
5820,20240612,분당선,강남구청,23942,강남구
17677,20240612,3호선,일원,25525,강남구
34071,20240612,2호선,용답,6493,성동구
2621,20240612,서해선,김포공항,7214,강서구
25216,20240612,7호선,공릉,26599,노원구
7557,20240612,9호선2~3단계,중앙보훈병원,26839,강동구
20064,20240612,4호선,숙대입구,34171,용산구
33243,20240612,1호선,종각,88792,종로구
26257,20240612,5호선,마천,16642,송파구
35175,20240612,2호선,서초,50677,서초구
30483,20240612,3호선,독립문,17540,서대문구
33979,20240612,2호선,아현,24009,마포구
25308,20240612,7호선,중계,33767,노원구
17505,20240612,3호선,수서,40341,강남구
27085,20240612,5호선,길동,18505,강동구
15410,20240612,5호선,충정로,11803,서대문구
31679,20240612,2호선,구의,54916,광진구
26533,20240612,5호선,방이,16929,송파구
24940,20240612,7호선,면목,34413,중랑구
26349,20240612,5호선,거여,22950,송파구
27453,20240612,6호선,광흥창,21547,마포구
33887,20240612,2호선,이대,41161,마포구
19057,20240612,4호선,상계,42042,노원구
35359,20240612,2호선,낙성대,60474,관악구
6097,20240612,6호선,보문,17259,성북구
15193,20240612,5호선,광화문,79748,종로구
7201,20240612,9호선,여의도,69254,영등포구
27545,20240612,6호선,상수,22928,마포구
5993,20240612,7호선,청담,45961,강남구
15285,20240612,5호선,서대문,49050,종로구
4889,20240612,7호선,내방,34460,서초구
19732,20240612,6호선,삼각지,15914,용산구
18965,20240612,4호선,당고개,19326,노원구
17401,20240612,3호선,경찰병원,17259,송파구
26993,20240612,5호선,굽은다리,21729,강동구
30759,20240612,3호선,녹번,33717,은평구
34163,20240612,2호선,신답,4132,성동구
28189,20240612,6호선,월드컵경기장,9712,마포구
32335,20240612,1호선,청량리,48510,동대문구
4441,20240612,7호선,상봉,37533,중랑구
3820,20240612,8호선,석촌,19153,송파구
28303,20240612,경의선,디지털미디어시티,6073,은평구
34991,20240612,2호선,역삼,129411,강남구
20833,20240612,4호선,동대문,44559,종로구
9305,20240612,7호선,어린이대공원,41641,광진구
35727,20240612,2호선,구로디지털단지,129057,구로구
10961,20240612,5호선,방화,15532,강서구
25596,20240612,7호선,도봉산,22851,도봉구
21352,20240612,4호선,미아사거리,57898,강북구
23,20240612,2호선,신도림,109746,구로구
10869,20240612,5호선,개화산,13475,강서구
28773,20240612,3호선,연신내,73212,은평구
12617,20240612,5호선,행당,17498,성동구
25032,20240612,7호선,중화,23767,중랑구
34347,20240612,2호선,양천구청,16205,양천구
34623,20240612,3호선,구파발,47585,은평구
10777,20240612,5호선,송정,13777,강서구
4153,20240612,8호선,몽촌토성,15403,송파구
35819,20240612,2호선,문래,52905,영등포구
3358,20240612,3호선,가락시장,20281,송파구
8511,20240612,2호선,종합운동장,43985,송파구
9433,20240612,5호선,군자,27030,광진구
22180,20240612,6호선,월곡,28786,성북구
21444,20240612,4호선,미아,34986,강북구
30667,20240612,3호선,홍제,40245,서대문구
32599,20240612,3호선,압구정,70358,강남구
1207,20240612,7호선,신풍,24909,영등포구
31863,20240612,2호선,잠실나루,35417,송파구
11973,20240612,5호선,마장,13220,성동구
34439,20240612,2호선,신정네거리,23445,양천구
23744,20240612,6호선,한강진,22812,용산구
34531,20240612,2호선,용두,5278,동대문구
28557,20240612,6호선,증산,22197,은평구
29228,20240612,3호선,불광,38926,은평구
30851,20240612,2호선,을지로입구,111995,중구
11546,20240612,5호선,영등포구청,10802,영등포구
25889,20240612,7호선,하계,40667,노원구
33059,20240612,2호선,잠실새내,51520,송파구
21168,20240612,4호선,한성대입구,33699,성북구
9040,20240612,분당선,선정릉,17869,강남구
471,20240612,7호선,천왕,26286,구로구
11881,20240612,5호선,영등포시장,25166,영등포구
11053,20240612,4호선,남태령,2965,서초구
25124,20240612,7호선,먹골,22799,중랑구
8937,20240612,9호선2~3단계,삼성중앙,18588,강남구
25771,20240612,경춘선,신내,6211,중랑구
3693,20240612,8호선,송파,21486,송파구
11178,20240612,4호선,사당,53947,동작구
4256,20240612,우이신설선,성신여대입구,8380,성북구
35635,20240612,2호선,신대방,55450,동작구
8845,20240612,9호선2~3단계,봉은사,44948,강남구
24032,20240612,6호선,석계,28726,노원구
21260,20240612,4호선,길음,49921,성북구
28649,20240612,6호선,구산,16698,은평구
21996,20240612,6호선,돌곶이,22895,성북구
12125,20240612,5호선,왕십리,10799,성동구
9213,20240612,9호선2~3단계,언주,26496,강남구
22088,20240612,6호선,상월곡,15510,성북구
21904,20240612,5호선,아차산,32291,광진구
23928,20240612,6호선,녹사평,10919,용산구
33151,20240612,3호선,경복궁,57154,종로구
10685,20240612,5호선,마곡,28288,강서구
3233,20240612,8호선,문정,52313,송파구
25992,20240612,경의선,효창공원앞,8213,용산구
12837,20240612,6호선,청구,8802,중구
21812,20240612,5호선,장한평,44206,동대문구
8293,20240612,9호선2~3단계,석촌고분,15678,송파구
31771,20240612,2호선,강변,60048,광진구
29103,20240612,6호선,독바위,6367,은평구
3141,20240612,8호선,장지,38735,송파구
23836,20240612,6호선,이태원,22146,용산구
10593,20240612,5호선,발산,53058,강서구
32967,20240612,3호선,동대입구,30453,중구
10133,20240612,5호선,목동,38990,양천구
10501,20240612,5호선,우장산,33972,강서구
21720,20240612,4호선,혜화,73648,종로구
10317,20240612,5호선,까치산,60834,강서구
9765,20240612,7호선,중곡,24279,광진구
34739,20240612,2호선,홍대입구,136632,마포구
195,20240612,8호선,암사,39956,강동구
10225,20240612,5호선,신정,28198,양천구
9869,20240612,5호선,양평,17278,영등포구
21628,20240612,4호선,쌍문,62791,도봉구
20708,20240612,5호선,답십리,34647,성동구
12709,20240612,5호선,신금호,15084,성동구
22272,20240612,6호선,고려대,20847,성북구
8201,20240612,9호선2~3단계,송파나루,12560,송파구
32875,20240612,3호선,금호,17186,성동구
10409,20240612,5호선,화곡,61999,강서구
21536,20240612,4호선,수유,73921,강북구
10041,20240612,5호선,오목교,48116,양천구
8385,20240612,9호선2~3단계,삼전,17468,송파구
26442,20240613,5호선,개롱,15435,송파구
31404,20240613,2호선,한양대,34846,성동구
16574,20240613,5호선,마포,34465,마포구
21261,20240613,4호선,길음,50038,성북구
27362,20240613,5호선,강일,13352,강동구
18230,20240613,3호선,매봉,28759,강남구
9214,20240613,9호선2~3단계,언주,27109,강남구
26718,20240613,5호선,상일동,32849,강동구
28650,20240613,6호선,구산,16390,은평구
27270,20240613,5호선,광나루,28538,광진구
21997,20240613,6호선,돌곶이,22544,성북구
31496,20240613,2호선,뚝섬,55431,성동구
10134,20240613,5호선,목동,39483,양천구
11184,20240613,2호선,사당,98501,동작구
27178,20240613,5호선,강동,40403,강동구
6834,20240613,경부선,신길,18481,영등포구
16666,20240613,5호선,여의나루,30271,영등포구
25401,20240613,7호선,마들,29097,노원구
29879,20240613,7호선,건대입구,31404,광진구
1668,20240613,7호선,상도,27938,동작구
4258,20240613,우이신설선,성신여대입구,8223,성북구
879,20240613,7호선,대림,18611,영등포구
24573,20240613,6호선,화랑대,25701,노원구
18059,20240613,3호선,도곡,13624,강남구
5047,20240613,9호선,고속터미널,37397,서초구
21629,20240613,4호선,쌍문,62754,도봉구
9870,20240613,중앙선,양평,8504,영등포구
2257,20240613,2호선,잠실,172269,송파구
23324,20240613,6호선,약수,8569,중구
18542,20240613,3호선,교대,32648,서초구
34742,20240613,2호선,홍대입구,144194,마포구
35544,20240613,2호선,서울대입구,100638,관악구
29232,20240613,3호선,불광,38480,은평구
1576,20240613,7호선,장승배기,20399,동작구
7018,20240613,4호선,동작,3560,동작구
10042,20240613,5호선,오목교,48035,양천구
30760,20240613,3호선,녹번,34030,은평구
30312,20240613,신림선,신림,4888,관악구
15746,20240613,5호선,애오개,15775,마포구
11550,20240613,5호선,영등포구청,10653,영등포구
31588,20240613,2호선,성수,98020,성동구
33888,20240613,2호선,이대,42191,마포구
27454,20240613,6호선,광흥창,21619,마포구
26350,20240613,5호선,거여,23000,송파구
28558,20240613,6호선,증산,22245,은평구
24033,20240613,경원선,석계,17640,노원구
3694,20240613,8호선,송파,21446,송파구
21721,20240613,4호선,혜화,73813,종로구
33336,20240613,1호선,종로5가,51870,종로구
18322,20240613,3호선,양재,93046,서초구
1208,20240613,7호선,신풍,24382,영등포구
31864,20240613,2호선,잠실나루,35236,송파구
19530,20240613,경원선,창동,1,도봉구
15929,20240613,6호선,공덕,43547,마포구
18414,20240613,3호선,남부터미널,66757,서초구
30852,20240613,2호선,을지로입구,113620,중구
21445,20240613,4호선,미아,33494,강북구
6098,20240613,우이신설선,보문,3854,성북구
35360,20240613,2호선,낙성대,60485,관악구
33428,20240613,3호선,안국,59923,종로구
10778,20240613,5호선,송정,13936,강서구
27086,20240613,5호선,길동,18592,강동구
32337,20240613,1호선,청량리,49168,동대문구
19058,20240613,4호선,상계,41537,노원구
17073,20240613,5호선,오금,8698,송파구
10594,20240613,5호선,발산,51694,강서구
28778,20240613,6호선,연신내,3,은평구
24665,20240613,6호선,봉화산,19931,중랑구
10502,20240613,5호선,우장산,33737,강서구
5626,20240613,7호선,논현,42818,강남구
17862,20240613,3호선,학여울,7298,강남구
24849,20240613,7호선,사가정,36032,중랑구
32508,20240613,1호선,제기동,36365,동대문구
748,20240613,7호선,남구로,34025,구로구
16942,20240613,4호선,신용산,45929,용산구
10410,20240613,5호선,화곡,61584,강서구
10870,20240613,5호선,개화산,13343,강서구
26994,20240613,5호선,굽은다리,21421,강동구
30208,20240613,7호선,숭실대입구,35776,동작구
26902,20240613,5호선,명일,20349,강동구
17770,20240613,3호선,대청,24142,강남구
21905,20240613,5호선,아차산,33168,광진구
1799,20240613,5호선,천호,41533,강동구
34624,20240613,3호선,구파발,48084,은평구
5822,20240613,분당선,강남구청,24236,강남구
18874,20240613,3호선,잠원,11579,서초구
17678,20240613,3호선,일원,25385,강남구
5718,20240613,7호선,학동,56136,강남구
25309,20240613,7호선,중계,32743,노원구
17506,20240613,분당선,수서,36724,강남구
4154,20240613,8호선,몽촌토성,15347,송파구
5994,20240613,7호선,청담,46472,강남구
26534,20240613,5호선,방이,17088,송파구
9437,20240613,7호선,군자,30938,광진구
18966,20240613,4호선,당고개,19916,노원구
17402,20240613,3호선,경찰병원,17128,송파구
21813,20240613,5호선,장한평,43703,동대문구
29104,20240613,6호선,독바위,6519,은평구
31312,20240613,2호선,상왕십리,32568,성동구
33533,20240613,2호선,선릉,127655,강남구
3825,20240613,9호선2~3단계,석촌,20556,송파구
10962,20240613,5호선,방화,15317,강서구
30668,20240613,3호선,홍제,40158,서대문구
25597,20240613,경원선,도봉산,13910,도봉구
26810,20240613,5호선,고덕,24130,강동구
19186,20240613,4호선,노원,67022,노원구
16771,20240613,4호선,이촌,19225,용산구
36004,20240613,3호선,신사,62674,강남구
21353,20240613,4호선,미아사거리,57988,강북구
10226,20240613,5호선,신정,27755,양천구
9766,20240613,7호선,중곡,24020,광진구
5534,20240613,7호선,반포,14217,서초구
301,20240613,7호선,온수,23371,구로구
23929,20240613,6호선,녹사평,11205,용산구
35268,20240613,2호선,방배,41885,서초구
10686,20240613,5호선,마곡,28035,강서구
11054,20240613,4호선,남태령,2873,서초구
1313,20240613,7호선,보라매,15393,동작구
2128,20240613,8호선,강동구청,24340,강동구
32600,20240613,3호선,압구정,70589,강남구
25772,20240613,경춘선,신내,6045,중랑구
33717,20240613,2호선,신촌,83298,마포구
35728,20240613,2호선,구로디지털단지,128637,구로구
32968,20240613,3호선,동대입구,26554,중구
21169,20240613,4호선,한성대입구,33681,성북구
24757,20240613,7호선,용마산,14321,중랑구
23837,20240613,6호선,이태원,23276,용산구
21537,20240613,4호선,수유,74070,강북구
17954,20240613,3호선,대치,27156,강남구
6330,20240613,우이신설선,신설동,5283,동대문구
35452,20240613,2호선,삼성,132110,강남구
577,20240613,7호선,가산디지털단지,103277,금천구
22956,20240613,6호선,신당,19362,중구
10318,20240613,5호선,까치산,60703,강서구
26626,20240613,5호선,둔촌동,20163,강동구
9306,20240613,7호선,어린이대공원,46659,광진구
24941,20240613,7호선,면목,34798,중랑구
34532,20240613,2호선,용두,5824,동대문구
31994,20240613,2호선,시청,60835,중구
2628,20240613,9호선,김포공항,18644,강서구
27675,20240613,2호선,합정,71446,마포구
4443,20240613,7호선,상봉,37604,중랑구
35176,20240613,2호선,서초,50395,서초구
29564,20240613,6호선,역촌,9699,은평구
35636,20240613,2호선,신대방,54286,동작구
14034,20240613,5호선,을지로4가,14763,중구
26258,20240613,5호선,마천,16369,송파구
29656,20240613,6호선,응암,39268,은평구
26166,20240613,6호선,대흥,23119,마포구
7650,20240613,9호선2~3단계,둔촌오륜,2975,강동구
33244,20240613,1호선,종각,89560,종로구
34348,20240613,2호선,양천구청,16079,양천구
12131,20240613,2호선,왕십리,32484,성동구
13266,20240613,4호선,동대문역사문화공원,38027,중구
